country_code,country,year,month,tempdiff
POL,Poland,2014,12,1.805
POL,Poland,2015,1,4.708
POL,Poland,2015,2,3.193
POL,Poland,2015,3,3.5469999999999997
POL,Poland,2015,4,0.828
POL,Poland,2015,5,0.20800000000000002
POL,Poland,2015,6,0.145
POL,Poland,2015,7,1.722
POL,Poland,2015,8,4.1160000000000005
POL,Poland,2015,9,1.58
POL,Poland,2015,10,-0.434
POL,Poland,2015,11,2.573
POL,Poland,2015,12,5.146
POL,Poland,2016,1,0.732
POL,Poland,2016,2,5.642
POL,Poland,2016,3,2.543
POL,Poland,2016,4,1.631
POL,Poland,2016,5,2.221
POL,Poland,2016,6,2.024
POL,Poland,2016,7,1.7269999999999999
POL,Poland,2016,8,1.008
POL,Poland,2016,9,2.707
POL,Poland,2016,10,-0.7959999999999999
POL,Poland,2016,11,-0.136
POL,Poland,2016,12,1.661
POL,Poland,2017,1,-0.217
POL,Poland,2017,2,2.642
POL,Poland,2017,3,4.506
POL,Poland,2017,4,0.10800000000000001
POL,Poland,2017,5,1.367
POL,Poland,2017,6,1.4240000000000002
POL,Poland,2017,7,0.6709999999999999
POL,Poland,2017,8,2.051
POL,Poland,2017,9,0.488
POL,Poland,2017,10,1.5330000000000001
POL,Poland,2017,11,1.297
POL,Poland,2017,12,2.753
POL,Poland,2018,1,4.408
POL,Poland,2018,2,-0.679
POL,Poland,2018,3,-1.101
POL,Poland,2018,4,5.15
POL,Poland,2018,5,4.225
POL,Poland,2018,6,2.2159999999999997
POL,Poland,2018,7,2.705
POL,Poland,2018,8,3.5460000000000003
POL,Poland,2018,9,2.281
POL,Poland,2018,10,2.227
POL,Poland,2018,11,1.2830000000000001
POL,Poland,2018,12,2.186
POL,Poland,2019,1,1.819
POL,Poland,2019,2,5.376
POL,Poland,2019,3,4.279
POL,Poland,2019,4,2.4219999999999997
POL,Poland,2019,5,0.098
POL,Poland,2019,6,4.945
POL,Poland,2019,7,1.107
POL,Poland,2019,8,2.845
POL,Poland,2019,9,1.127
POL,Poland,2019,10,2.54
POL,Poland,2019,11,2.9360000000000004
POL,Poland,2019,12,3.7489999999999997
POL,Poland,2020,1,5.694
POL,Poland,2020,2,6.386
POL,Poland,2020,3,3.217
POL,Poland,2020,4,1.331
POL,Poland,2020,5,-1.033
POL,Poland,2020,6,1.973
POL,Poland,2020,7,0.7609999999999999
POL,Poland,2020,8,2.937
POL,Poland,2020,9,2.094
POL,Poland,2020,10,2.354
POL,Poland,2020,11,2.354
POL,Poland,2020,12,2.82
PRT,Portugal,2009,12,0.0
PRT,Portugal,2010,1,0.431
PRT,Portugal,2010,2,0.07400000000000001
PRT,Portugal,2010,3,0.37799999999999995
PRT,Portugal,2010,4,2.487
PRT,Portugal,2010,5,0.622
PRT,Portugal,2010,6,1.338
PRT,Portugal,2010,7,2.83
PRT,Portugal,2010,8,3.3160000000000003
PRT,Portugal,2010,9,1.236
PRT,Portugal,2010,10,-0.006
PRT,Portugal,2010,11,-0.10400000000000001
PRT,Portugal,2010,12,0.769
PRT,Portugal,2011,1,0.898
PRT,Portugal,2011,2,0.9359999999999999
PRT,Portugal,2011,3,0.748
PRT,Portugal,2011,4,4.008
PRT,Portugal,2011,5,3.221
PRT,Portugal,2011,6,1.834
PRT,Portugal,2011,7,0.258
PRT,Portugal,2011,8,0.987
PRT,Portugal,2011,9,1.443
PRT,Portugal,2011,10,3.1010000000000004
PRT,Portugal,2011,11,1.2209999999999999
PRT,Portugal,2011,12,0.8640000000000001
PRT,Portugal,2012,1,0.24
PRT,Portugal,2012,2,-1.054
PRT,Portugal,2012,3,2.235
PRT,Portugal,2012,4,-0.9159999999999999
PRT,Portugal,2012,5,2.325
PRT,Portugal,2012,6,1.8090000000000002
PRT,Portugal,2012,7,0.614
PRT,Portugal,2012,8,1.177
PRT,Portugal,2012,9,1.3840000000000001
PRT,Portugal,2012,10,0.45
PRT,Portugal,2012,11,0.361
PRT,Portugal,2012,12,1.264
PRT,Portugal,2013,1,1.324
PRT,Portugal,2013,2,-0.423
PRT,Portugal,2013,3,0.28
PRT,Portugal,2013,4,0.579
PRT,Portugal,2013,5,-0.527
PRT,Portugal,2013,6,0.9179999999999999
PRT,Portugal,2013,7,1.99
PRT,Portugal,2013,8,2.305
PRT,Portugal,2013,9,2.077
PRT,Portugal,2013,10,1.5419999999999998
PRT,Portugal,2013,11,-0.005
PRT,Portugal,2013,12,0.36
PRT,Portugal,2014,1,1.96
PRT,Portugal,2014,2,0.568
PRT,Portugal,2014,3,1.262
PRT,Portugal,2014,4,2.3680000000000003
PRT,Portugal,2014,5,1.608
PRT,Portugal,2014,6,1.1
PRT,Portugal,2014,7,0.138
PRT,Portugal,2014,8,0.746
PRT,Portugal,2014,9,1.204
PRT,Portugal,2014,10,3.094
PRT,Portugal,2014,11,1.804
PRT,Portugal,2014,12,0.063
PRT,Portugal,2015,1,-0.136
PRT,Portugal,2015,2,-0.34
PRT,Portugal,2015,3,1.3659999999999999
PRT,Portugal,2015,4,2.374
PRT,Portugal,2015,5,3.253
PRT,Portugal,2015,6,3.174
PRT,Portugal,2015,7,2.484
PRT,Portugal,2015,8,1.123
PRT,Portugal,2015,9,-0.168
PRT,Portugal,2015,10,1.187
PRT,Portugal,2015,11,2.395
PRT,Portugal,2015,12,3.265
PRT,Portugal,2016,1,2.59
PRT,Portugal,2016,2,0.9740000000000001
PRT,Portugal,2016,3,-0.2
PRT,Portugal,2016,4,0.495
PRT,Portugal,2016,5,0.341
PRT,Portugal,2016,6,2.136
PRT,Portugal,2016,7,3.063
PRT,Portugal,2016,8,2.95
PRT,Portugal,2016,9,1.935
PRT,Portugal,2016,10,1.933
PRT,Portugal,2016,11,0.6890000000000001
PRT,Portugal,2016,12,1.6880000000000002
PRT,Portugal,2017,1,-0.085
PRT,Portugal,2017,2,2.079
PRT,Portugal,2017,3,1.8630000000000002
PRT,Portugal,2017,4,3.4810000000000003
PRT,Portugal,2017,5,3.0389999999999997
PRT,Portugal,2017,6,4.062
PRT,Portugal,2017,7,1.556
PRT,Portugal,2017,8,1.8630000000000002
PRT,Portugal,2017,9,0.8420000000000001
PRT,Portugal,2017,10,3.827
PRT,Portugal,2017,11,1.287
PRT,Portugal,2017,12,0.645
PRT,Portugal,2018,1,0.9390000000000001
PRT,Portugal,2018,2,-0.574
PRT,Portugal,2018,3,-0.298
PRT,Portugal,2018,4,0.696
PRT,Portugal,2018,5,0.465
PRT,Portugal,2018,6,0.723
PRT,Portugal,2018,7,-0.336
PRT,Portugal,2018,8,3.23
PRT,Portugal,2018,9,3.4560000000000004
PRT,Portugal,2018,10,0.9440000000000001
PRT,Portugal,2018,11,0.7040000000000001
PRT,Portugal,2018,12,1.8419999999999999
PRT,Portugal,2019,1,0.17
PRT,Portugal,2019,2,1.7169999999999999
PRT,Portugal,2019,3,2.11
PRT,Portugal,2019,4,0.515
PRT,Portugal,2019,5,2.733
PRT,Portugal,2019,6,0.2
PRT,Portugal,2019,7,0.907
PRT,Portugal,2019,8,1.3530000000000002
PRT,Portugal,2019,9,1.242
PRT,Portugal,2019,10,1.176
PRT,Portugal,2019,11,1.129
PRT,Portugal,2019,12,2.448
PRT,Portugal,2020,1,1.036
PRT,Portugal,2020,2,3.3680000000000003
PRT,Portugal,2020,3,1.8130000000000002
PRT,Portugal,2020,4,1.545
PRT,Portugal,2020,5,3.4339999999999997
PRT,Portugal,2020,6,0.763
PRT,Portugal,2020,7,3.4589999999999996
PRT,Portugal,2020,8,1.788
PRT,Portugal,2020,9,1.5719999999999998
PRT,Portugal,2020,10,-0.084
PRT,Portugal,2020,11,2.4730000000000003
PRT,Portugal,2020,12,1.3319999999999999
ROU,Romania,2009,12,0.0
ROU,Romania,2010,1,-0.21
ROU,Romania,2010,2,1.168
ROU,Romania,2010,3,1.2109999999999999
ROU,Romania,2010,4,0.992
ROU,Romania,2010,5,1.262
ROU,Romania,2010,6,1.189
ROU,Romania,2010,7,1.973
ROU,Romania,2010,8,3.0260000000000002
ROU,Romania,2010,9,0.22899999999999998
ROU,Romania,2010,10,-2.092
ROU,Romania,2010,11,4.521
ROU,Romania,2010,12,-0.677
ROU,Romania,2011,1,1.128
ROU,Romania,2011,2,-0.763
ROU,Romania,2011,3,0.912
ROU,Romania,2011,4,0.462
ROU,Romania,2011,5,0.66
ROU,Romania,2011,6,1.206
ROU,Romania,2011,7,1.4269999999999998
ROU,Romania,2011,8,1.7
ROU,Romania,2011,9,3.2569999999999997
ROU,Romania,2011,10,-0.775
ROU,Romania,2011,11,-2.4930000000000003
ROU,Romania,2011,12,2.153
ROU,Romania,2012,1,1.1740000000000002
ROU,Romania,2012,2,-5.178999999999999
ROU,Romania,2012,3,1.785
ROU,Romania,2012,4,2.474
ROU,Romania,2012,5,1.886
ROU,Romania,2012,6,2.9139999999999997
ROU,Romania,2012,7,4.418
ROU,Romania,2012,8,2.8760000000000003
ROU,Romania,2012,9,2.9739999999999998
ROU,Romania,2012,10,2.519
ROU,Romania,2012,11,1.969
ROU,Romania,2012,12,-1.5419999999999998
ROU,Romania,2013,1,1.81
ROU,Romania,2013,2,2.838
ROU,Romania,2013,3,0.11699999999999999
ROU,Romania,2013,4,2.412
ROU,Romania,2013,5,2.69
ROU,Romania,2013,6,1.507
ROU,Romania,2013,7,1.073
ROU,Romania,2013,8,2.392
ROU,Romania,2013,9,-0.7859999999999999
ROU,Romania,2013,10,1.17
ROU,Romania,2013,11,2.924
ROU,Romania,2013,12,0.174
ROU,Romania,2014,1,3.656
ROU,Romania,2014,2,3.2239999999999998
ROU,Romania,2014,3,4.4
ROU,Romania,2014,4,1.44
ROU,Romania,2014,5,0.508
ROU,Romania,2014,6,0.142
ROU,Romania,2014,7,1.308
ROU,Romania,2014,8,1.536
ROU,Romania,2014,9,1.1340000000000001
ROU,Romania,2014,10,0.735
ROU,Romania,2014,11,0.6609999999999999
ROU,Romania,2014,12,1.399
ROU,Romania,2015,1,2.997
ROU,Romania,2015,2,1.67
ROU,Romania,2015,3,1.796
ROU,Romania,2015,4,0.11900000000000001
ROU,Romania,2015,5,1.7109999999999999
ROU,Romania,2015,6,1.192
ROU,Romania,2015,7,2.853
ROU,Romania,2015,8,3.1060000000000003
ROU,Romania,2015,9,2.958
ROU,Romania,2015,10,0.063
ROU,Romania,2015,11,2.379
ROU,Romania,2015,12,2.819
ROU,Romania,2016,1,0.635
ROU,Romania,2016,2,6.478
ROU,Romania,2016,3,2.908
ROU,Romania,2016,4,3.338
ROU,Romania,2016,5,0.248
ROU,Romania,2016,6,2.396
ROU,Romania,2016,7,2.0469999999999997
ROU,Romania,2016,8,1.64
ROU,Romania,2016,9,2.1790000000000003
ROU,Romania,2016,10,-1.0959999999999999
ROU,Romania,2016,11,-0.344
ROU,Romania,2016,12,-1.161
ROU,Romania,2017,1,-2.492
ROU,Romania,2017,2,2.185
ROU,Romania,2017,3,4.5889999999999995
ROU,Romania,2017,4,0.099
ROU,Romania,2017,5,0.885
ROU,Romania,2017,6,2.299
ROU,Romania,2017,7,1.639
ROU,Romania,2017,8,3.097
ROU,Romania,2017,9,1.621
ROU,Romania,2017,10,0.893
ROU,Romania,2017,11,0.9670000000000001
ROU,Romania,2017,12,2.8169999999999997
ROU,Romania,2018,1,3.6439999999999997
ROU,Romania,2018,2,0.903
ROU,Romania,2018,3,-0.258
ROU,Romania,2018,4,5.144
ROU,Romania,2018,5,3.475
ROU,Romania,2018,6,2.181
ROU,Romania,2018,7,1.436
ROU,Romania,2018,8,3.3
ROU,Romania,2018,9,1.876
ROU,Romania,2018,10,2.842
ROU,Romania,2018,11,0.607
ROU,Romania,2018,12,-0.077
ROU,Romania,2019,1,1.288
ROU,Romania,2019,2,3.3369999999999997
ROU,Romania,2019,3,4.073
ROU,Romania,2019,4,1.2890000000000001
ROU,Romania,2019,5,0.584
ROU,Romania,2019,6,3.748
ROU,Romania,2019,7,1.197
ROU,Romania,2019,8,3.036
ROU,Romania,2019,9,1.9509999999999998
ROU,Romania,2019,10,2.778
ROU,Romania,2019,11,4.494
ROU,Romania,2019,12,2.988
ROU,Romania,2020,1,2.985
ROU,Romania,2020,2,4.954
ROU,Romania,2020,3,3.532
ROU,Romania,2020,4,0.68
ROU,Romania,2020,5,-0.243
ROU,Romania,2020,6,1.577
ROU,Romania,2020,7,1.591
ROU,Romania,2020,8,2.79
ROU,Romania,2020,9,3.2319999999999998
ROU,Romania,2020,10,3.105
ROU,Romania,2020,11,0.28600000000000003
ROU,Romania,2020,12,3.6189999999999998
SRB,Serbia,2009,12,0.0
SRB,Serbia,2010,1,0.816
SRB,Serbia,2010,2,0.785
SRB,Serbia,2010,3,1.173
SRB,Serbia,2010,4,1.186
SRB,Serbia,2010,5,1.0
SRB,Serbia,2010,6,0.9590000000000001
SRB,Serbia,2010,7,1.839
SRB,Serbia,2010,8,2.252
SRB,Serbia,2010,9,0.044000000000000004
SRB,Serbia,2010,10,-1.6869999999999998
SRB,Serbia,2010,11,4.1
SRB,Serbia,2010,12,0.10400000000000001
SRB,Serbia,2011,1,1.306
SRB,Serbia,2011,2,-0.5670000000000001
SRB,Serbia,2011,3,0.68
SRB,Serbia,2011,4,1.208
SRB,Serbia,2011,5,0.42700000000000005
SRB,Serbia,2011,6,1.2690000000000001
SRB,Serbia,2011,7,1.473
SRB,Serbia,2011,8,2.293
SRB,Serbia,2011,9,3.85
SRB,Serbia,2011,10,-0.598
SRB,Serbia,2011,11,-2.279
SRB,Serbia,2011,12,1.777
SRB,Serbia,2012,1,0.848
SRB,Serbia,2012,2,-5.2989999999999995
SRB,Serbia,2012,3,2.157
SRB,Serbia,2012,4,1.649
SRB,Serbia,2012,5,0.6829999999999999
SRB,Serbia,2012,6,3.117
SRB,Serbia,2012,7,4.309
SRB,Serbia,2012,8,3.2460000000000004
SRB,Serbia,2012,9,3.062
SRB,Serbia,2012,10,2.397
SRB,Serbia,2012,11,2.678
SRB,Serbia,2012,12,-1.074
SRB,Serbia,2013,1,2.594
SRB,Serbia,2013,2,2.0709999999999997
SRB,Serbia,2013,3,0.409
SRB,Serbia,2013,4,2.197
SRB,Serbia,2013,5,1.9780000000000002
SRB,Serbia,2013,6,0.7879999999999999
SRB,Serbia,2013,7,1.305
SRB,Serbia,2013,8,2.889
SRB,Serbia,2013,9,-0.24600000000000002
SRB,Serbia,2013,10,2.1069999999999998
SRB,Serbia,2013,11,2.301
SRB,Serbia,2013,12,0.27
SRB,Serbia,2014,1,4.595
SRB,Serbia,2014,2,4.279
SRB,Serbia,2014,3,3.657
SRB,Serbia,2014,4,1.3519999999999999
SRB,Serbia,2014,5,0.022000000000000002
SRB,Serbia,2014,6,0.44799999999999995
SRB,Serbia,2014,7,0.7659999999999999
SRB,Serbia,2014,8,1.092
SRB,Serbia,2014,9,0.29
SRB,Serbia,2014,10,1.202
SRB,Serbia,2014,11,1.804
SRB,Serbia,2014,12,1.548
SRB,Serbia,2015,1,2.674
SRB,Serbia,2015,2,0.978
SRB,Serbia,2015,3,0.938
SRB,Serbia,2015,4,0.193
SRB,Serbia,2015,5,1.9669999999999999
SRB,Serbia,2015,6,0.972
SRB,Serbia,2015,7,3.741
SRB,Serbia,2015,8,3.265
SRB,Serbia,2015,9,2.474
SRB,Serbia,2015,10,0.521
SRB,Serbia,2015,11,2.112
SRB,Serbia,2015,12,1.73
SRB,Serbia,2016,1,1.31
SRB,Serbia,2016,2,6.0089999999999995
SRB,Serbia,2016,3,2.103
SRB,Serbia,2016,4,3.4010000000000002
SRB,Serbia,2016,5,0.057
SRB,Serbia,2016,6,2.165
SRB,Serbia,2016,7,2.045
SRB,Serbia,2016,8,0.9420000000000001
SRB,Serbia,2016,9,1.423
SRB,Serbia,2016,10,-0.445
SRB,Serbia,2016,11,0.13699999999999998
SRB,Serbia,2016,12,-1.005
SRB,Serbia,2017,1,-3.46
SRB,Serbia,2017,2,2.77
SRB,Serbia,2017,3,4.306
SRB,Serbia,2017,4,0.36200000000000004
SRB,Serbia,2017,5,1.274
SRB,Serbia,2017,6,2.9160000000000004
SRB,Serbia,2017,7,2.6319999999999997
SRB,Serbia,2017,8,3.535
SRB,Serbia,2017,9,0.9179999999999999
SRB,Serbia,2017,10,1.03
SRB,Serbia,2017,11,0.609
SRB,Serbia,2017,12,1.92
SRB,Serbia,2018,1,4.14
SRB,Serbia,2018,2,0.6409999999999999
SRB,Serbia,2018,3,0.287
SRB,Serbia,2018,4,5.416
SRB,Serbia,2018,5,3.602
SRB,Serbia,2018,6,1.71
SRB,Serbia,2018,7,1.335
SRB,Serbia,2018,8,2.985
SRB,Serbia,2018,9,1.867
SRB,Serbia,2018,10,2.9330000000000003
SRB,Serbia,2018,11,1.598
SRB,Serbia,2018,12,0.016
SRB,Serbia,2019,1,0.374
SRB,Serbia,2019,2,2.594
SRB,Serbia,2019,3,3.821
SRB,Serbia,2019,4,1.8619999999999999
SRB,Serbia,2019,5,-0.845
SRB,Serbia,2019,6,3.345
SRB,Serbia,2019,7,1.6059999999999999
SRB,Serbia,2019,8,3.346
SRB,Serbia,2019,9,2.029
SRB,Serbia,2019,10,3.2260000000000004
SRB,Serbia,2019,11,4.405
SRB,Serbia,2019,12,2.693
SRB,Serbia,2020,1,2.041
SRB,Serbia,2020,2,4.178999999999999
SRB,Serbia,2020,3,2.23
SRB,Serbia,2020,4,1.072
SRB,Serbia,2020,5,0.34
SRB,Serbia,2020,6,0.774
SRB,Serbia,2020,7,1.4280000000000002
SRB,Serbia,2020,8,2.463
SRB,Serbia,2020,9,2.927
SRB,Serbia,2020,10,1.839
SRB,Serbia,2020,11,0.44
SRB,Serbia,2020,12,3.344
SVK,Slovak Republic,2009,12,0.0
SVK,Slovak Republic,2010,1,-0.6609999999999999
SVK,Slovak Republic,2010,2,0.344
SVK,Slovak Republic,2010,3,0.9440000000000001
SVK,Slovak Republic,2010,4,1.089
SVK,Slovak Republic,2010,5,0.851
SVK,Slovak Republic,2010,6,1.081
SVK,Slovak Republic,2010,7,2.719
SVK,Slovak Republic,2010,8,1.296
SVK,Slovak Republic,2010,9,-0.9940000000000001
SVK,Slovak Republic,2010,10,-1.945
SVK,Slovak Republic,2010,11,3.162
SVK,Slovak Republic,2010,12,-2.574
SVK,Slovak Republic,2011,1,1.932
SVK,Slovak Republic,2011,2,-0.446
SVK,Slovak Republic,2011,3,1.666
SVK,Slovak Republic,2011,4,2.7
SVK,Slovak Republic,2011,5,1.137
SVK,Slovak Republic,2011,6,1.555
SVK,Slovak Republic,2011,7,0.25
SVK,Slovak Republic,2011,8,2.274
SVK,Slovak Republic,2011,9,2.9139999999999997
SVK,Slovak Republic,2011,10,-0.106
SVK,Slovak Republic,2011,11,-1.036
SVK,Slovak Republic,2011,12,2.2230000000000003
SVK,Slovak Republic,2012,1,2.149
SVK,Slovak Republic,2012,2,-4.354
SVK,Slovak Republic,2012,3,2.636
SVK,Slovak Republic,2012,4,1.6969999999999998
SVK,Slovak Republic,2012,5,2.057
SVK,Slovak Republic,2012,6,2.06
SVK,Slovak Republic,2012,7,2.818
SVK,Slovak Republic,2012,8,2.451
SVK,Slovak Republic,2012,9,1.976
SVK,Slovak Republic,2012,10,0.768
SVK,Slovak Republic,2012,11,2.557
SVK,Slovak Republic,2012,12,-1.073
SVK,Slovak Republic,2013,1,1.415
SVK,Slovak Republic,2013,2,1.18
SVK,Slovak Republic,2013,3,-1.6840000000000002
SVK,Slovak Republic,2013,4,1.764
SVK,Slovak Republic,2013,5,1.345
SVK,Slovak Republic,2013,6,1.2890000000000001
SVK,Slovak Republic,2013,7,1.9409999999999998
SVK,Slovak Republic,2013,8,2.4
SVK,Slovak Republic,2013,9,-0.917
SVK,Slovak Republic,2013,10,2.025
SVK,Slovak Republic,2013,11,1.9040000000000001
SVK,Slovak Republic,2013,12,2.0269999999999997
SVK,Slovak Republic,2014,1,4.482
SVK,Slovak Republic,2014,2,4.39
SVK,Slovak Republic,2014,3,4.6930000000000005
SVK,Slovak Republic,2014,4,2.47
SVK,Slovak Republic,2014,5,0.741
SVK,Slovak Republic,2014,6,0.7859999999999999
SVK,Slovak Republic,2014,7,2.128
SVK,Slovak Republic,2014,8,0.179
SVK,Slovak Republic,2014,9,1.422
SVK,Slovak Republic,2014,10,2.03
SVK,Slovak Republic,2014,11,2.858
SVK,Slovak Republic,2014,12,2.526
SVK,Slovak Republic,2015,1,3.986
SVK,Slovak Republic,2015,2,1.501
SVK,Slovak Republic,2015,3,2.1590000000000003
SVK,Slovak Republic,2015,4,0.675
SVK,Slovak Republic,2015,5,0.9229999999999999
SVK,Slovak Republic,2015,6,1.499
SVK,Slovak Republic,2015,7,3.463
SVK,Slovak Republic,2015,8,4.6080000000000005
SVK,Slovak Republic,2015,9,1.892
SVK,Slovak Republic,2015,10,0.262
SVK,Slovak Republic,2015,11,2.124
SVK,Slovak Republic,2015,12,3.488
SVK,Slovak Republic,2016,1,1.045
SVK,Slovak Republic,2016,2,5.382999999999999
SVK,Slovak Republic,2016,3,2.224
SVK,Slovak Republic,2016,4,2.043
SVK,Slovak Republic,2016,5,1.3130000000000002
SVK,Slovak Republic,2016,6,2.333
SVK,Slovak Republic,2016,7,2.105
SVK,Slovak Republic,2016,8,0.982
SVK,Slovak Republic,2016,9,3.02
SVK,Slovak Republic,2016,10,-0.633
SVK,Slovak Republic,2016,11,0.23800000000000002
SVK,Slovak Republic,2016,12,-0.29600000000000004
SVK,Slovak Republic,2017,1,-2.997
SVK,Slovak Republic,2017,2,2.772
SVK,Slovak Republic,2017,3,4.208
SVK,Slovak Republic,2017,4,0.195
SVK,Slovak Republic,2017,5,1.774
SVK,Slovak Republic,2017,6,2.833
SVK,Slovak Republic,2017,7,1.61
SVK,Slovak Republic,2017,8,3.236
SVK,Slovak Republic,2017,9,0.294
SVK,Slovak Republic,2017,10,1.119
SVK,Slovak Republic,2017,11,0.732
SVK,Slovak Republic,2017,12,1.608
SVK,Slovak Republic,2018,1,4.813
SVK,Slovak Republic,2018,2,-0.8320000000000001
SVK,Slovak Republic,2018,3,-1.181
SVK,Slovak Republic,2018,4,5.603
SVK,Slovak Republic,2018,5,4.317
SVK,Slovak Republic,2018,6,2.582
SVK,Slovak Republic,2018,7,2.407
SVK,Slovak Republic,2018,8,4.234
SVK,Slovak Republic,2018,9,2.112
SVK,Slovak Republic,2018,10,2.943
SVK,Slovak Republic,2018,11,2.331
SVK,Slovak Republic,2018,12,0.9890000000000001
SVK,Slovak Republic,2019,1,1.091
SVK,Slovak Republic,2019,2,3.755
SVK,Slovak Republic,2019,3,3.822
SVK,Slovak Republic,2019,4,2.467
SVK,Slovak Republic,2019,5,-0.619
SVK,Slovak Republic,2019,6,4.89
SVK,Slovak Republic,2019,7,1.871
SVK,Slovak Republic,2019,8,3.4989999999999997
SVK,Slovak Republic,2019,9,1.3030000000000002
SVK,Slovak Republic,2019,10,2.633
SVK,Slovak Republic,2019,11,3.852
SVK,Slovak Republic,2019,12,2.889
SVK,Slovak Republic,2020,1,2.63
SVK,Slovak Republic,2020,2,5.071000000000001
SVK,Slovak Republic,2020,3,2.51
SVK,Slovak Republic,2020,4,1.439
SVK,Slovak Republic,2020,5,-0.787
SVK,Slovak Republic,2020,6,1.669
SVK,Slovak Republic,2020,7,1.459
SVK,Slovak Republic,2020,8,3.238
SVK,Slovak Republic,2020,9,2.261
SVK,Slovak Republic,2020,10,1.649
SVK,Slovak Republic,2020,11,0.8170000000000001
SVK,Slovak Republic,2020,12,3.275
SVN,Slovenia,2009,12,0.0
SVN,Slovenia,2010,1,-0.6
SVN,Slovenia,2010,2,0.11
SVN,Slovenia,2010,3,0.789
SVN,Slovenia,2010,4,1.376
SVN,Slovenia,2010,5,0.9490000000000001
SVN,Slovenia,2010,6,1.5730000000000002
SVN,Slovenia,2010,7,3.013
SVN,Slovenia,2010,8,1.16
SVN,Slovenia,2010,9,-0.705
SVN,Slovenia,2010,10,-1.105
SVN,Slovenia,2010,11,2.424
SVN,Slovenia,2010,12,-1.2690000000000001
SVN,Slovenia,2011,1,1.8430000000000002
SVN,Slovenia,2011,2,0.515
SVN,Slovenia,2011,3,1.49
SVN,Slovenia,2011,4,3.31
SVN,Slovenia,2011,5,1.868
SVN,Slovenia,2011,6,1.849
SVN,Slovenia,2011,7,0.9179999999999999
SVN,Slovenia,2011,8,3.07
SVN,Slovenia,2011,9,3.614
SVN,Slovenia,2011,10,0.059000000000000004
SVN,Slovenia,2011,11,-0.363
SVN,Slovenia,2011,12,2.3609999999999998
SVN,Slovenia,2012,1,2.168
SVN,Slovenia,2012,2,-3.3930000000000002
SVN,Slovenia,2012,3,3.967
SVN,Slovenia,2012,4,1.538
SVN,Slovenia,2012,5,1.6840000000000002
SVN,Slovenia,2012,6,2.95
SVN,Slovenia,2012,7,2.911
SVN,Slovenia,2012,8,3.571
SVN,Slovenia,2012,9,1.671
SVN,Slovenia,2012,10,1.3430000000000002
SVN,Slovenia,2012,11,3.0660000000000003
SVN,Slovenia,2012,12,0.254
SVN,Slovenia,2013,1,2.194
SVN,Slovenia,2013,2,-0.473
SVN,Slovenia,2013,3,-0.9279999999999999
SVN,Slovenia,2013,4,2.182
SVN,Slovenia,2013,5,0.805
SVN,Slovenia,2013,6,1.2009999999999998
SVN,Slovenia,2013,7,3.1010000000000004
SVN,Slovenia,2013,8,2.855
SVN,Slovenia,2013,9,0.485
SVN,Slovenia,2013,10,2.249
SVN,Slovenia,2013,11,1.5019999999999998
SVN,Slovenia,2013,12,2.585
SVN,Slovenia,2014,1,5.153
SVN,Slovenia,2014,2,3.52
SVN,Slovenia,2014,3,4.141
SVN,Slovenia,2014,4,2.958
SVN,Slovenia,2014,5,0.696
SVN,Slovenia,2014,6,1.5659999999999998
SVN,Slovenia,2014,7,1.166
SVN,Slovenia,2014,8,0.507
SVN,Slovenia,2014,9,0.695
SVN,Slovenia,2014,10,3.036
SVN,Slovenia,2014,11,3.886
SVN,Slovenia,2014,12,2.613
SVN,Slovenia,2015,1,3.4219999999999997
SVN,Slovenia,2015,2,0.7959999999999999
SVN,Slovenia,2015,3,1.865
SVN,Slovenia,2015,4,1.385
SVN,Slovenia,2015,5,2.214
SVN,Slovenia,2015,6,2.022
SVN,Slovenia,2015,7,4.243
SVN,Slovenia,2015,8,3.487
SVN,Slovenia,2015,9,0.953
SVN,Slovenia,2015,10,0.61
SVN,Slovenia,2015,11,2.6889999999999996
SVN,Slovenia,2015,12,3.2539999999999996
SVN,Slovenia,2016,1,2.201
SVN,Slovenia,2016,2,4.295
SVN,Slovenia,2016,3,1.767
SVN,Slovenia,2016,4,2.521
SVN,Slovenia,2016,5,0.9670000000000001
SVN,Slovenia,2016,6,1.9280000000000002
SVN,Slovenia,2016,7,2.9589999999999996
SVN,Slovenia,2016,8,1.426
SVN,Slovenia,2016,9,2.73
SVN,Slovenia,2016,10,-0.084
SVN,Slovenia,2016,11,1.3630000000000002
SVN,Slovenia,2016,12,0.784
SVN,Slovenia,2017,1,-2.4730000000000003
SVN,Slovenia,2017,2,3.175
SVN,Slovenia,2017,3,4.407
SVN,Slovenia,2017,4,1.5830000000000002
SVN,Slovenia,2017,5,2.204
SVN,Slovenia,2017,6,3.593
SVN,Slovenia,2017,7,2.8160000000000003
SVN,Slovenia,2017,8,3.682
SVN,Slovenia,2017,9,-0.8
SVN,Slovenia,2017,10,1.6740000000000002
SVN,Slovenia,2017,11,0.82
SVN,Slovenia,2017,12,1.4340000000000002
SVN,Slovenia,2018,1,5.041
SVN,Slovenia,2018,2,-1.7480000000000002
SVN,Slovenia,2018,3,-0.593
SVN,Slovenia,2018,4,5.172000000000001
SVN,Slovenia,2018,5,3.906
SVN,Slovenia,2018,6,2.613
SVN,Slovenia,2018,7,2.519
SVN,Slovenia,2018,8,3.772
