country,distribution_losses_electricity,coal_peat_and_manufactured_gases,Net Electricity Production Combustible Renewables,geothermal,hydro,natural_gas,nuclear,oil_and_petroleum_products,other_combustible_non-renewables,other_renewables,others,solar,wind,total_exports_electricity,total_imports Electricity,used_for_pumped_storage_electricity,month,year,country_code
Portugal,462.69199999999995,1138.42,272.126,17.769000000000002,629.904,1208.17,,103.544,26.964000000000002,,0.0,54.008,1388.382,580.991,805.8530000000001,307.01099999999997,12,2017,PRT
Portugal,439.7852,1091.7654,258.965,16.9312,1263.7053,921.2687,0.0,97.1199,20.0248,0.0,0.0,71.1264,1125.2642,650.8855,632.9518,166.9207,12,2018,PRT
Portugal,437.8594,144.3216,300.905,16.2709,2474.1028,1266.613,0.0,105.4907,19.5299,0.0,0.0,65.4962,1517.8157,1204.4208,360.3525,196.6171,12,2019,PRT
Portugal,353.8483,164.0768,343.425,23.6953,1552.9865,1062.0023,0.0,83.9046,23.4865,0.0,0.0,90.0497,1567.7079999999999,560.9796,658.5319,214.3552,12,2020,PRT
Portugal,427.1568,0.0,320.3578,5.6267,947.5847,1273.6154,0.0,116.7998,24.0983,0.0,0.0,125.8716,1860.2363,443.0342,814.8227,216.2146,12,2021,PRT
Portugal,399.1565,,321.2937,14.5099,2274.7198,1044.1238,,92.2953,23.3192,,,140.02,1632.5747,940.3115,403.7825,261.6039,12,2022,PRT
Portugal,370.836,377.921,139.192,14.5,1880.045,793.1030000000001,0.0,160.111,17.406,,0.25,10.004,990.334,350.89,432.149,42.667,02,2010,PRT
Portugal,362.43800000000005,624.774,243.21,15.5,1431.06,1535.5279999999998,0.0,296.052,26.7,,0.33299999999999996,16.729,819.336,459.934,303.927,61.417,02,2011,PRT
Portugal,425.86,1142.3010000000002,290.02099999999996,11.167,371.36199999999997,1322.805,0.0,418.048,24.971,,0.41700000000000004,32.028,913.915,267.746,967.459,110.917,02,2012,PRT
Portugal,463.80699999999996,938.694,240.33700000000002,14.5,1517.845,536.4680000000001,0.0,161.616,23.238000000000003,,0.33299999999999996,30.368000000000002,1041.11,566.129,467.335,121.583,02,2013,PRT
Portugal,475.01199999999994,528.262,134.717,15.25,2507.99,302.053,0.0,59.978,11.005,,0.5,27.611,1476.1129999999998,879.128,214.899,90.083,02,2014,PRT
Portugal,441.708,896.335,188.92,14.0,1389.7679999999998,642.839,,79.85300000000001,18.259,,0.667,49.887,1503.233,733.3789999999999,518.936,121.667,02,2015,PRT
Portugal,451.48,667.7710000000001,162.369,14.982000000000001,2402.18,665.2339999999999,,68.733,16.919,,0.0,49.891000000000005,1542.993,1277.039,256.976,217.416,02,2016,PRT
Portugal,412.715,959.4169999999999,255.395,15.052999999999999,1150.735,1162.614,,80.72,23.041,,0.0,51.231,1327.256,917.061,276.664,128.269,02,2017,PRT
Portugal,420.0195,1059.6242,248.7323,16.9312,814.8113,1180.4732,0.0,80.3107,20.8592,0.0,0.0,63.9107,1163.2394,620.8908,660.9496,199.2933,02,2018,PRT
Portugal,386.9244,629.8359,221.3057,15.9633,925.3201,849.7771,0.0,80.1454,21.1615,0.0,0.0,84.0586,919.0749,144.06799999999998,845.1231,125.9525,02,2019,PRT
Portugal,319.2292,20.7469,302.2081,15.8117,1643.9795,1297.4518,0.0,93.0304,20.4722,0.0,0.0,115.5253,817.8241,488.3166,634.9037,135.3521,02,2020,PRT
Portugal,414.2032,26.9338,294.0805,14.5408,2725.0316,582.5272,0.0,82.79799999999999,19.0463,0.0,0.0,106.00399999999999,1476.5187,1115.5816,258.2277,199.4838,02,2021,PRT
Portugal,375.5969,0.0,345.0801,13.8244,429.7244,1352.7220000000002,,89.8005,22.4785,,,229.2173,905.8804,61.7855,1436.4744,261.439,02,2022,PRT
Portugal,431.99,425.409,156.68200000000002,14.5,2583.687,892.76,0.0,180.23,19.593,,0.25,8.753,983.275,616.807,354.12199999999996,42.667,01,2010,PRT
Portugal,403.209,238.265,148.274,15.5,2317.43,1152.772,0.0,226.425,16.278,,0.33299999999999996,11.152999999999999,930.466,464.93300000000005,515.877,61.417,01,2011,PRT
Portugal,440.30300000000005,1150.182,322.811,11.167,499.691,1727.9820000000002,0.0,124.17,27.795,,0.41700000000000004,23.725,661.422,181.201,1041.628,110.917,01,2012,PRT
Portugal,517.779,960.6419999999999,273.478,14.5,1527.951,1135.511,0.0,163.88299999999998,26.441999999999997,,0.33299999999999996,22.495,1199.901,667.6110000000001,622.226,121.583,01,2013,PRT
Portugal,544.935,796.034,203.005,15.25,2427.315,455.162,0.0,90.38,16.584,,0.5,24.296999999999997,1656.536,1169.1760000000002,396.45,90.083,01,2014,PRT
Portugal,454.965,1132.106,238.613,16.0,1115.631,811.93,,100.85700000000001,23.061999999999998,,0.667,47.851000000000006,1078.705,408.211,908.887,121.667,01,2015,PRT
Portugal,473.76599999999996,857.799,208.575,15.98,2219.7110000000002,854.539,,88.29299999999999,21.734,,0.0,37.961,1428.994,1305.04,402.962,200.90099999999998,01,2016,PRT
Portugal,482.476,1317.207,278.269,15.776,993.0160000000001,1472.049,,94.336,25.593000000000004,,0.0,57.455,1168.731,840.143,590.7669999999999,183.91400000000002,01,2017,PRT
Portugal,465.4805,1073.1027,272.3462,17.9271,713.6637,1577.0872,0.0,94.3183,25.031,0.0,0.0,51.5409,1374.1015,685.8794,658.9498,192.2118,01,2018,PRT
Portugal,454.0922,1073.9915,270.3033,16.961,924.3942,1188.861,0.0,95.5579,25.7618,0.0,0.0,68.4922,1434.6779999999999,514.2429,674.0982,159.9397,01,2019,PRT
Portugal,374.0848,120.1831,316.2484,16.5278,2086.7694,1713.1942,0.0,107.7752,24.298000000000002,0.0,0.0,85.8472,1324.671,963.4019,467.0932,203.0587,01,2020,PRT
Portugal,514.239,201.8086,349.5507,16.7906,1735.8429999999998,1327.2633,0.0,92.60600000000001,24.8227,0.0,0.0,103.485,1470.9577,532.5919,815.9408,239.9092,01,2021,PRT
Portugal,418.6488,0.0,352.4782,15.212,909.436,1578.5893,,92.4768,22.8251,,,193.5551,1297.7456,253.8,1025.5154,205.8598,01,2022,PRT
Portugal,464.8516,,284.4252,15.5128,2876.0318,709.7318,,95.8648,23.1022,,,275.7862,1433.9708,811.3298,623.8035,319.11,01,2023,PRT
Portugal,356.86300000000006,761.383,280.425,14.5,787.2,1597.832,0.0,322.569,35.067,,0.25,26.26,591.982,99.969,685.2360000000001,42.667,07,2010,PRT
Portugal,337.67400000000004,1051.471,262.922,15.5,455.94199999999995,1089.41,0.0,180.833,28.864,,0.33299999999999996,33.458,894.096,240.965,677.8380000000001,61.417,07,2011,PRT
Portugal,391.647,1250.958,282.062,11.167,356.598,1028.851,0.0,49.618,24.285999999999998,,0.41700000000000004,45.077,774.993,174.63099999999997,831.5239999999999,110.917,07,2012,PRT
Portugal,435.17800000000005,1007.6160000000001,290.466,14.5,667.9730000000001,1280.769,0.0,47.985,28.085,,0.33299999999999996,53.988,484.836,91.81,1184.013,121.583,07,2013,PRT
Portugal,412.065,1188.73,303.15,15.25,580.861,679.7,0.0,134.965,24.765,,0.5,75.101,733.137,251.372,957.668,90.083,07,2014,PRT
Portugal,420.26,1415.132,298.26599999999996,15.0,472.963,1014.913,,126.071,28.826999999999998,,0.667,94.68299999999999,784.3380000000001,444.22900000000004,829.8969999999999,121.667,07,2015,PRT
Portugal,408.56800000000004,1354.989,329.467,12.669,691.1560000000001,1349.839,,139.468,34.330999999999996,,0.0,100.969,772.738,618.148,505.27099999999996,62.555,07,2016,PRT
Portugal,435.11400000000003,1235.403,262.355,16.15,388.184,2037.818,,116.522,24.929000000000002,,0.0,109.387,905.308,812.987,343.93699999999995,108.00399999999999,07,2017,PRT
Portugal,416.0664,1276.3183,269.1976,16.9312,896.0447,1794.6523,0.0,97.1199,22.5279,0.0,0.0,108.2358,613.5988,829.8541,231.9823,24.2794,07,2018,PRT
Portugal,404.8989,798.8137,277.2348,15.799000000000001,446.8691,1939.8754,0.0,110.0016,25.5861,0.0,0.0,151.3322,707.8323,332.9993,493.866,77.3197,07,2019,PRT
Portugal,330.2367,94.0111,274.6368,15.9963,463.7877,2027.5899,0.0,92.6856,20.9476,0.0,0.0,206.3527,741.4771,174.6189,922.5152,134.3936,07,2020,PRT
Portugal,431.8404,78.7601,337.3781,19.5581,804.4152,1446.3788,0.0,109.4988,20.1508,0.0,0.0,293.2714,941.9603,223.0931,782.6975,78.4897,07,2021,PRT
Portugal,402.4499,,338.5631,14.6169,344.5037,1806.4217,,113.8431,24.0971,,,376.0601,775.0369,69.9544,1355.2542,216.5592,07,2022,PRT
Portugal,316.578,584.096,215.128,14.5,998.293,1225.78,0.0,247.459,26.901,,0.25,23.759,553.659,121.962,537.185,42.667,06,2010,PRT
Portugal,315.122,959.8969999999999,256.4,15.5,601.2669999999999,1156.866,0.0,349.04699999999997,28.148000000000003,,0.33299999999999996,32.342,674.8660000000001,224.968,554.867,61.417,06,2011,PRT
Portugal,371.56699999999995,1142.869,224.28099999999998,11.167,478.11400000000003,522.261,0.0,125.551,19.311,,0.41700000000000004,41.518,734.432,258.60200000000003,939.822,110.917,06,2012,PRT
Portugal,405.156,1014.1060000000001,249.24900000000002,14.5,852.904,367.276,0.0,84.825,24.1,,0.33299999999999996,49.489,794.327,247.31099999999998,687.4889999999999,121.583,06,2013,PRT
Portugal,387.931,1072.77,273.578,15.25,789.6080000000001,613.396,0.0,121.8,22.349,,0.5,64.057,691.579,303.897,748.2239999999999,90.083,06,2014,PRT
Portugal,382.17800000000005,1315.031,277.168,15.0,591.455,943.122,,117.154,26.788,,0.667,87.557,498.983,353.18199999999996,749.9069999999999,121.667,06,2015,PRT
Portugal,344.71,967.3760000000001,235.21900000000002,12.17,1036.177,963.7,,99.572,24.51,,0.0,95.932,810.2689999999999,619.786,218.86599999999999,93.78200000000001,06,2016,PRT
Portugal,416.793,1253.086,240.294,15.243,463.62800000000004,1701.806,,106.056,20.956,,0.0,101.994,821.948,632.366,387.619,151.485,06,2017,PRT
Portugal,394.3242,1109.3912,258.965,15.9352,1020.1344,1467.7841,0.0,88.7153,25.031,0.0,0.0,95.866,703.54,739.8699,244.9813,66.7683,06,2018,PRT
Portugal,370.842,557.0377,272.8611,14.9584,302.3762,1715.6093,0.0,97.6367,24.7467,0.0,0.0,147.5403,800.3689,204.0964,524.0764,97.9631,06,2019,PRT
Portugal,279.8745,6.6655,270.2659,14.0821,685.3967,1376.6111,0.0,79.9202,22.2074,0.0,0.0,187.6336,828.0235,241.4367,742.8866,141.0289,06,2020,PRT
Portugal,349.24699999999996,39.204,352.3425,10.8365,757.4281,1183.598,0.0,94.301,26.0496,0.0,0.0,183.7196,792.2191,329.5297,653.3576,114.7232,06,2021,PRT
Portugal,365.5362,,316.5277,13.7903,356.191,1685.9975,,100.5739,12.089,,,388.5562,818.5258,104.9992,1078.0813,239.6964,06,2022,PRT
Portugal,372.74199999999996,275.823,101.588,14.5,2306.6279999999997,578.84,0.0,116.85600000000001,12.703,,0.25,15.005999999999998,919.74,356.88800000000003,389.134,42.667,03,2010,PRT
Portugal,363.32199999999995,297.472,194.075,15.5,1525.355,1530.9479999999999,0.0,293.966,21.305999999999997,,0.33299999999999996,20.075,883.993,488.93,500.88,61.417,03,2011,PRT
Portugal,390.35400000000004,1114.139,238.925,11.167,457.67199999999997,759.117,0.0,145.628,20.572,,0.41700000000000004,32.028,809.47,183.138,978.248,110.917,03,2012,PRT
Portugal,516.231,673.82,169.87900000000002,14.5,2262.621,306.11,0.0,337.347,16.426,,0.33299999999999996,26.994,1561.984,881.7719999999999,261.388,121.583,03,2013,PRT
Portugal,465.602,731.612,186.576,15.25,2225.627,418.32599999999996,0.0,83.065,15.242,,0.5,49.699,1173.0439999999999,805.8889999999999,309.357,90.083,03,2014,PRT
Portugal,425.58,953.753,201.02200000000002,16.0,1284.3310000000001,684.0189999999999,,84.96799999999999,19.429000000000002,,0.667,70.249,1187.84,610.315,612.924,121.667,03,2015,PRT
Portugal,430.621,780.628,189.81099999999998,14.982000000000001,1992.126,777.6610000000001,,80.35,19.778,,0.0,75.921,1205.995,798.0239999999999,440.958,180.303,03,2016,PRT
Portugal,435.51300000000003,934.758,273.35400000000004,16.729,1063.968,1276.458,,91.166,24.198,,0.0,75.97,1282.827,683.6210000000001,376.485,241.142,03,2017,PRT
Portugal,460.5391,359.7745,274.7075,17.9271,2578.1225,624.589,0.0,72.8399,23.3623,0.0,0.0,72.1572,1950.7244,1186.7913,310.9763,252.9102,03,2018,PRT
Portugal,396.3847,619.2859,265.4035,17.9587,878.0784,671.9649,0.0,84.2554,21.1615,0.0,0.0,116.2292,1094.2799,171.0808,961.14,138.9476,03,2019,PRT
Portugal,322.7893,7.6176,324.836,16.8135,1325.033,1104.2243,0.0,104.8519,25.8282,0.0,0.0,138.4435,1293.432,470.1851,698.3895,197.1411,03,2020,PRT
Portugal,420.0976,30.4052,334.2542,13.901,1854.0145,927.2553,0.0,84.9438,24.43,0.0,0.0,188.4409,1080.8683,588.2967,578.7598,171.9841,03,2021,PRT
Portugal,403.8156,,370.6287,15.2877,778.7493,1428.0622,,95.6192,21.038,,,219.6735,1512.3284,299.0836,898.4948,202.6497,03,2022,PRT
Portugal,337.719,490.704,180.731,14.5,1542.516,1029.788,0.0,207.893,22.6,,0.25,25.009,709.975,290.909,355.12199999999996,42.667,05,2010,PRT
Portugal,337.94,797.2919999999999,295.244,15.5,1002.8510000000001,1805.918,0.0,320.176,32.412,,0.33299999999999996,27.881,469.78,435.93699999999995,389.907,61.417,05,2011,PRT
Portugal,368.17,951.675,177.642,11.167,674.5830000000001,317.829,0.0,187.855,15.295,,0.41700000000000004,36.773,788.176,231.912,978.559,110.917,05,2012,PRT
Portugal,422.996,1039.012,243.40099999999998,14.5,1185.375,113.63,0.0,161.46200000000002,23.534000000000002,,0.33299999999999996,48.364,842.8739999999999,385.81300000000005,536.255,121.583,05,2013,PRT
Portugal,392.04699999999997,924.8789999999999,235.863,15.25,863.225,528.8340000000001,0.0,105.008,19.268,,0.5,66.266,1026.07,264.997,651.633,90.083,05,2014,PRT
Portugal,389.86199999999997,1032.513,217.622,16.0,869.6089999999999,740.5039999999999,,91.985,21.033,,0.667,87.557,1074.7,424.219,543.933,121.667,05,2015,PRT
Portugal,392.411,640.281,155.685,7.678,2313.29,637.8480000000001,,65.904,16.222,,0.0,80.895,951.357,850.697,214.215,209.37099999999998,05,2016,PRT
Portugal,409.52,1292.28,239.028,16.374000000000002,587.312,1459.681,,95.204,12.32,,0.0,95.236,825.8889999999999,614.411,441.171,198.903,05,2017,PRT
Portugal,397.2891,958.0164,258.965,16.9312,1100.5489,997.2604,0.0,78.443,21.6936,0.0,0.0,98.9585,722.5275,457.9195,528.9597,98.1292,05,2018,PRT
Portugal,389.7625,356.2281,248.4115,17.807000000000002,625.1364,1408.7134,0.0,93.4606,22.0125,0.0,0.0,143.2239,1162.0579,332.1569,740.1078,130.9506,05,2019,PRT
Portugal,275.2422,17.9283,279.4066,16.3162,1056.0547,945.3055,0.0,78.4799,24.8954,0.0,0.0,176.7759,691.1909,278.9728,877.7831,149.8798,05,2020,PRT
Portugal,402.0292,37.6709,325.7334,12.9559,797.0256,1009.314,0.0,88.2765,25.1703,0.0,0.0,215.145,1079.9794,217.2901,1048.7866,240.4684,05,2021,PRT
Portugal,366.0858,,312.5148,14.6123,645.0632,1471.2879999999998,,97.3257,11.7558,,,347.792,856.5328,195.5834,1087.9791,239.9452,05,2022,PRT
Portugal,354.595,656.1189999999999,241.655,14.5,959.812,1376.9260000000002,0.0,277.973,30.218000000000004,,0.25,11.254000000000001,905.6210000000001,231.92700000000002,470.162,42.667,11,2010,PRT
Portugal,335.25199999999995,937.433,207.7,15.5,937.4,696.523,0.0,164.898,22.802,,0.33299999999999996,16.729,981.99,338.517,525.485,61.417,11,2011,PRT
Portugal,411.542,954.23,191.49,11.167,1006.197,484.533,0.0,182.725,16.488,,0.41700000000000004,21.351999999999997,1219.138,436.905,599.464,110.917,11,2012,PRT
Portugal,458.595,954.362,230.451,14.5,1138.889,255.602,0.0,103.09899999999999,22.281999999999996,,0.33299999999999996,35.992,1289.9160000000002,438.119,608.936,121.583,11,2013,PRT
Portugal,450.121,1048.682,267.435,15.25,1271.643,599.623,0.0,119.065,21.848000000000003,,0.5,30.924,1243.997,726.041,469.311,90.083,11,2014,PRT
Portugal,397.79900000000004,1207.308,254.46400000000003,15.0,787.268,865.865,,107.557,24.594,,0.667,53.958999999999996,835.4019999999999,461.23800000000006,648.92,121.667,11,2015,PRT
Portugal,409.45,1207.7830000000001,293.67400000000004,14.140999999999998,725.013,1203.192,,124.316,30.601,,0.0,51.253,1167.705,769.725,485.11199999999997,65.619,11,2016,PRT
Portugal,419.793,1159.138,250.418,16.723,434.311,1580.86,,102.56700000000001,18.793,,0.0,64.35,986.1410000000001,653.99,591.8919999999999,219.00799999999998,11,2017,PRT
Portugal,423.9727,1025.4093,229.8413,16.9312,862.3945,1241.8911,0.0,84.9799,6.6749,0.0,0.0,57.7258,1382.0962,751.8678,512.9609,140.6181,11,2018,PRT
Portugal,423.6698,231.5133,269.0647,12.4631,1008.9616,1535.9347,0.0,113.9268,14.1666,0.0,0.0,63.5715,1951.4195,717.1397,516.3042,272.7897,11,2019,PRT
Portugal,318.8099,700.5967,323.3604,16.5376,1283.298,1512.3626,0.0,93.0086,13.5118,0.0,0.0,93.3888,1156.3821,949.5505,247.6859,110.0712,11,2020,PRT
Portugal,408.2658,81.2009,312.8309,5.2266,825.1341,1568.0266,0.0,113.9681,24.8065,0.0,0.0,156.5467,1260.3782,336.0117,804.1153,161.8194,11,2021,PRT
Portugal,342.7567,,290.7979,13.0605,1019.3239,1581.9034,,85.5893,18.314,,,209.3187,1301.2696,417.3357,730.4951,272.1101,11,2022,PRT
Portugal,327.193,648.6,238.886,14.5,578.306,1361.1470000000002,0.0,274.78700000000003,29.872,,0.25,16.256,733.17,70.97800000000001,701.2410000000001,42.667,10,2010,PRT
Portugal,328.74199999999996,1055.157,249.878,15.5,651.188,948.7639999999999,0.0,207.497,27.432,,0.33299999999999996,25.651,794.079,254.963,596.857,61.417,10,2011,PRT
Portugal,367.588,922.7489999999999,209.15900000000002,11.167,586.002,769.456,0.0,98.429,18.009,,0.41700000000000004,33.215,695.8989999999999,125.501,947.0269999999999,110.917,10,2012,PRT
Portugal,434.402,1019.578,243.958,14.5,962.043,226.36700000000002,0.0,99.98299999999999,23.588,,0.33299999999999996,37.116,884.342,308.777,839.081,121.583,10,2013,PRT
Portugal,409.199,1085.654,276.86400000000003,15.25,856.166,620.763,0.0,123.262,22.618000000000002,,0.5,51.908,890.247,295.907,703.73,90.083,10,2014,PRT
Portugal,426.42400000000004,1329.767,280.274,16.0,772.205,953.69,,118.46600000000001,27.088,,0.667,48.869,1190.844,753.3889999999999,410.949,121.667,10,2015,PRT
Portugal,377.205,1170.479,284.603,14.71,764.0060000000001,1166.03,,120.477,29.656,,0.0,63.97,725.801,515.308,545.374,69.149,10,2016,PRT
Portugal,416.72900000000004,1220.254,250.418,15.677999999999999,320.024,1342.297,,112.336,22.878,,0.0,80.438,752.581,372.994,720.868,162.006,10,2017,PRT
Portugal,407.1719,935.2064,214.8858,17.9271,551.1359,1255.4238,0.0,98.0537,17.5217,0.0,0.0,82.4654,1194.2191,462.9186,614.9531,165.9091,10,2018,PRT
Portugal,397.8532,308.4192,290.7992,15.7432,547.9485,1747.2926,0.0,112.169,22.6349,0.0,0.0,100.709,1057.8296,314.6526,709.2803,154.6154,10,2019,PRT
Portugal,317.1387,243.7498,330.1318,11.56,957.9925,1678.8120000000001,0.0,121.5568,15.468,0.0,0.0,140.8891,1219.247,661.2584,450.8937,169.6093,10,2020,PRT
Portugal,387.6364,45.8533,287.6298,16.8423,673.5825,1477.7872,0.0,114.3185,24.1651,0.0,0.0,201.6618,925.1745,201.0872,1084.0579,231.7648,10,2021,PRT
Portugal,366.589,,291.8284,13.7617,402.0576,1543.3902,,103.4395,20.2753,,,251.0362,1208.895,228.0572,1148.2546,341.1608,10,2022,PRT
Portugal,331.639,849.6310000000001,312.927,14.5,538.726,1783.0279999999998,0.0,359.95599999999996,39.131,,0.25,20.008,389.276,86.973,616.212,42.667,09,2010,PRT
Portugal,327.858,1142.697,294.954,15.5,566.877,1283.076,0.0,64.627,32.38,,0.33299999999999996,25.651,464.72900000000004,229.967,677.8380000000001,61.417,09,2011,PRT
Portugal,379.569,1050.662,270.76,11.167,348.648,1265.141,0.0,407.545,23.313000000000002,,0.41700000000000004,34.400999999999996,739.502,220.41299999999998,838.816,110.917,09,2012,PRT
Portugal,417.475,1034.389,261.085,14.5,744.775,520.957,0.0,82.85,25.244,,0.33299999999999996,42.74,739.711,188.31799999999998,895.678,121.583,09,2013,PRT
Portugal,401.961,1234.6660000000002,314.865,15.25,739.186,705.966,0.0,140.181,25.721999999999998,,0.5,57.43,535.4830000000001,315.619,820.6310000000001,90.083,09,2014,PRT
Portugal,380.57300000000004,1357.2060000000001,286.057,14.0,502.084,973.3689999999999,,120.911,27.647,,0.667,71.267,655.178,356.184,597.9259999999999,121.667,09,2015,PRT
Portugal,382.655,1307.9569999999999,318.031,9.562999999999999,705.823,1302.987,,134.627,33.139,,0.0,87.77799999999999,658.539,589.685,396.983,63.883,09,2016,PRT
Portugal,409.548,1252.737,245.83599999999998,15.432,361.764,1669.0279999999998,,111.51299999999999,24.546999999999997,,0.0,98.53399999999999,837.4169999999999,604.744,352.412,115.296,09,2017,PRT
Portugal,414.0898,1252.4716,244.7967,15.9352,750.0434,1671.8165,0.0,112.0614,20.8592,0.0,0.0,98.9585,433.7164,592.8957,483.9631,44.5122,09,2018,PRT
Portugal,387.2471,52.3911,286.08,14.5616,657.4633,1672.8008,0.0,128.1488,23.7178,0.0,0.0,132.6711,907.7189,244.6015,856.9208,175.2219,09,2019,PRT
Portugal,314.0868,583.1983,320.5854,15.1251,641.0377,2012.4663,0.0,112.1261,23.4326,0.0,0.0,158.0014,776.518,584.7613,423.9042,137.9501,09,2020,PRT
Portugal,382.1817,67.6281,320.4075,12.3813,528.0466,1683.1738,0.0,120.1035,23.9261,0.0,0.0,223.2123,814.9678,188.4163,879.0532,111.4466,09,2021,PRT
Portugal,363.4037,,286.5274,13.4194,535.1507,1568.6637,,122.1091,20.4534,,,313.9643,929.8563,159.0667,1021.319,261.2711,09,2022,PRT
Republic of Turkiye,2332.359,3030.823,19.351,49.144,5564.359,6724.4580000000005,0.0,176.262,0.816,0.0,9.083,0.0,185.40099999999998,77.168,35.611,0.0,04,2010,TUR
Republic of Turkiye,2508.665,3984.248,28.829,49.648999999999994,5432.007,6995.335999999999,0.0,65.741,1.681,0.0,8.667,0.0,362.296,191.61700000000002,318.378,0.0,04,2011,TUR
Republic of Turkiye,2690.276,3319.93,36.037,61.637,7377.575,6075.0509999999995,0.0,87.51,1.035,0.0,9.167,0.0,445.915,263.642,275.783,0.0,04,2012,TUR
Republic of Turkiye,2881.2129999999997,3615.388,65.484,76.593,6358.815,7150.15,0.0,106.74,1.117,0.0,22.166999999999998,0.0,492.351,3.505,506.14,0.0,04,2013,TUR
Republic of Turkiye,2949.3190000000004,5215.185,80.639,162.987,3821.3720000000003,8901.011,0.0,184.171,1.091,0.0,24.441,1.035,497.686,171.483,635.8580000000001,0.0,04,2014,TUR
Republic of Turkiye,2857.4390000000003,4011.3540000000003,96.309,229.172,7785.616999999999,6510.228,,103.01100000000001,1.053,0.0,40.242,8.096,862.9730000000001,282.27,415.14,0.0,04,2015,TUR
Republic of Turkiye,2759.366,5539.028,130.336,323.599,6892.838000000001,6507.978,,76.445,1.3090000000000002,,63.558,75.64,786.951,108.50399999999999,389.333,,04,2016,TUR
Republic of Turkiye,2633.345,5690.460999999999,155.701,381.05300000000005,7064.871,7076.351,,40.482,1.909,0.0,58.387,203.606,975.334,305.686,156.357,,04,2017,TUR
Republic of Turkiye,2486.3776,7388.7244,225.0673,521.7976,6152.941,6251.2501,0.0,20.8862,4.5988,0.0,77.0498,774.7316,1162.3628,71.873,233.7617,0.0,04,2018,TUR
Republic of Turkiye,2443.468,6610.0516,244.702,554.8759,9929.5566,3000.7098,0.0,31.6793,1.7807,0.0,97.1157,741.7863,1497.6365,293.3407,120.35700000000001,0.0,04,2019,TUR
Republic of Turkiye,1938.9912,4752.84,334.0139,708.8856,10338.9784,1418.5145,0.0,15.0425,1.2753,0.0,96.0028,1035.7838,1746.2152,163.2083,163.8769,0.0,04,2020,TUR
Republic of Turkiye,2403.4974,6848.755,485.6019,756.4704,8041.5956,5480.3754,0.0,6.4926,1.6703,0.0,113.1875,1097.3184,2424.9973,301.6951,88.9796,0.0,04,2021,TUR
Republic of Turkiye,2420.7707,6422.982,618.0127,762.4552,8674.9145,3917.9725,,103.5048,1.8351,,112.9255,1434.3843,2590.7019,341.6837,371.4039,,04,2022,TUR
Republic of Turkiye,2937.841,5528.464,21.383000000000003,45.722,4685.556,9037.675,0.0,210.59799999999998,0.902,0.0,9.083,0.0,285.595,177.428,47.826,0.0,08,2010,TUR
Republic of Turkiye,2914.1,5510.404,24.259,50.001000000000005,4276.084,8887.505,0.0,73.844,1.415,0.0,8.667,0.0,634.007,361.444,539.355,0.0,08,2011,TUR
Republic of Turkiye,3187.07,5807.017,48.141000000000005,55.049,4315.3859999999995,9299.253,0.0,130.164,1.382,0.0,9.167,0.0,660.2410000000001,311.677,560.789,0.0,08,2012,TUR
Republic of Turkiye,3288.1009999999997,5230.5470000000005,68.15899999999999,79.82300000000001,5070.595,8761.366,0.0,115.587,1.163,0.0,22.166999999999998,0.0,1006.133,147.024,625.611,0.0,08,2013,TUR
Republic of Turkiye,3521.717,6816.746,83.11,152.52700000000002,3930.551,10637.376,0.0,213.798,1.139,0.0,32.257,1.876,890.852,215.445,588.534,0.0,08,2014,TUR
Republic of Turkiye,3456.026,6560.469,91.07799999999999,219.94099999999997,6042.6269999999995,9500.215,,43.316,2.1319999999999997,0.0,40.812,24.752,1160.815,272.56,599.924,0.0,08,2015,TUR
Republic of Turkiye,3400.2490000000003,7989.225,134.747,315.35400000000004,5541.388000000001,9088.64,,61.79600000000001,2.8360000000000003,,54.646,122.85,1645.315,121.919,658.1569999999999,,08,2016,TUR
Republic of Turkiye,3295.71,8617.482,165.125,392.73400000000004,4766.354,10430.003,,42.155,2.31,,82.01100000000001,321.238,2257.112,242.77,212.465,,08,2017,TUR
Republic of Turkiye,2903.7582,9697.582,189.2461,484.6092,5415.76,7525.774,0.0,24.3835,1.9622,0.0,79.1795,920.3884,2343.6996,281.8993,230.872,0.0,08,2018,TUR
Republic of Turkiye,2852.8296,9811.5479,281.8707,466.7751,6920.1014,5081.5058,0.0,19.3494,1.0590000000000002,0.0,75.0675,1008.5671,2676.6418,175.8876,193.118,0.0,08,2019,TUR
Republic of Turkiye,2774.1114,9174.9685,345.1569,611.0589,7585.1615,7158.9112,0.0,30.1643,1.6653,0.0,110.0136,1305.8899,2134.5455,152.9057,106.0302,0.0,08,2020,TUR
Republic of Turkiye,2980.5133,9202.8605,541.1244,613.1434,4808.7798,11920.8647,0.0,6.2011,1.0169,0.0,112.4164,1520.3583,2609.7554,439.9967,197.44,0.0,08,2021,TUR
Republic of Turkiye,2969.7487,9784.6698,636.4401,634.4322,5389.2495,9597.928,,13.5828,2.8308,,123.9918,1681.9913,2769.8826,239.8452,561.3874,,08,2022,TUR
Republic of Turkiye,2758.4159999999997,5001.0,29.108,54.233999999999995,3553.6540000000005,9103.44,0.0,191.71099999999998,1.227,0.0,9.083,0.0,377.064,218.52200000000002,218.773,0.0,12,2010,TUR
