Country,Country Code,Year,Month,PopulationPerMonth
Argentina,ARG,2016,11,43552167.833333336
Argentina,ARG,2016,12,43590368.0
Argentina,ARG,2017,02,43666108.5
Argentina,ARG,2017,03,43703978.75
Argentina,ARG,2017,04,43741849.0
Argentina,ARG,2017,05,43779719.25
Argentina,ARG,2017,06,43817589.5
Argentina,ARG,2017,07,43855459.75
Argentina,ARG,2017,08,43893330.0
Argentina,ARG,2017,09,43931200.25
Argentina,ARG,2017,10,43969070.5
Argentina,ARG,2017,11,44006940.75
Argentina,ARG,2017,12,44044811.0
Argentina,ARG,2018,02,44119759.5
Argentina,ARG,2018,03,44157233.75
Argentina,ARG,2018,04,44194708.0
Argentina,ARG,2018,05,44232182.25
Argentina,ARG,2018,06,44269656.5
Argentina,ARG,2018,07,44307130.75
Argentina,ARG,2018,08,44344605.0
Argentina,ARG,2018,09,44382079.25
Argentina,ARG,2018,10,44419553.5
Argentina,ARG,2018,11,44457027.75
Argentina,ARG,2018,12,44494502.0
Argentina,ARG,2019,02,44568537.0
Argentina,ARG,2019,03,44605554.5
Argentina,ARG,2019,04,44642572.0
Argentina,ARG,2019,05,44679589.5
Argentina,ARG,2019,06,44716607.0
Argentina,ARG,2019,07,44753624.5
Argentina,ARG,2019,08,44790642.0
Argentina,ARG,2019,09,44827659.5
Argentina,ARG,2019,10,44864677.0
Argentina,ARG,2019,11,44901694.5
Argentina,ARG,2019,12,44938712.0
Argentina,ARG,2020,02,45011720.5
Argentina,ARG,2020,03,45048224.75
Argentina,ARG,2020,04,45084729.0
Argentina,ARG,2020,05,45121233.25
Argentina,ARG,2020,06,45157737.5
Argentina,ARG,2020,07,45194241.75
Argentina,ARG,2020,08,45230746.0
Argentina,ARG,2020,09,45267250.25
Argentina,ARG,2020,10,45303754.5
Argentina,ARG,2020,11,45340258.75
Argentina,ARG,2020,12,45376763.0
Argentina,ARG,2021,02,45448760.333333336
Argentina,ARG,2021,03,45484759.0
Argentina,ARG,2021,04,45520757.666666664
Argentina,ARG,2021,05,45556756.333333336
Argentina,ARG,2021,06,45592755.0
Argentina,ARG,2021,07,45628753.666666664
Argentina,ARG,2021,08,45664752.333333336
Argentina,ARG,2021,09,45700751.0
Argentina,ARG,2021,10,45736749.666666664
Argentina,ARG,2021,11,45772748.333333336
Argentina,ARG,2021,12,45808747.0
Australia,AUS,2010,02,21748335.833333332
Australia,AUS,2010,03,21776677.25
Australia,AUS,2010,04,21805018.666666668
Australia,AUS,2010,05,21833360.083333332
Australia,AUS,2010,06,21861701.5
Australia,AUS,2010,07,21890042.916666668
Australia,AUS,2010,08,21918384.333333332
Australia,AUS,2010,09,21946725.75
Australia,AUS,2010,10,21975067.166666668
Australia,AUS,2010,11,22003408.583333332
Australia,AUS,2010,12,22031750.0
Australia,AUS,2011,02,22083129.0
Australia,AUS,2011,03,22108818.5
Australia,AUS,2011,04,22134508.0
Australia,AUS,2011,05,22160197.5
Australia,AUS,2011,06,22185887.0
Australia,AUS,2011,07,22211576.5
Australia,AUS,2011,08,22237266.0
Australia,AUS,2011,09,22262955.5
Australia,AUS,2011,10,22288645.0
Australia,AUS,2011,11,22314334.5
Australia,AUS,2011,12,22340024.0
Australia,AUS,2012,02,22405597.5
Australia,AUS,2012,03,22438384.25
Australia,AUS,2012,04,22471171.0
Australia,AUS,2012,05,22503957.75
Australia,AUS,2012,06,22536744.5
Australia,AUS,2012,07,22569531.25
Australia,AUS,2012,08,22602318.0
Australia,AUS,2012,09,22635104.75
Australia,AUS,2012,10,22667891.5
Australia,AUS,2012,11,22700678.25
Australia,AUS,2012,12,22733465.0
Australia,AUS,2013,02,22799242.333333332
Australia,AUS,2013,03,22832131.0
Australia,AUS,2013,04,22865019.666666668
Australia,AUS,2013,05,22897908.333333332
Australia,AUS,2013,06,22930797.0
Australia,AUS,2013,07,22963685.666666668
Australia,AUS,2013,08,22996574.333333332
Australia,AUS,2013,09,23029463.0
Australia,AUS,2013,10,23062351.666666668
Australia,AUS,2013,11,23095240.333333332
Australia,AUS,2013,12,23128129.0
Australia,AUS,2014,02,23186055.166666668
Australia,AUS,2014,03,23215018.25
Australia,AUS,2014,04,23243981.333333332
Australia,AUS,2014,05,23272944.416666668
Australia,AUS,2014,06,23301907.5
Australia,AUS,2014,07,23330870.583333332
Australia,AUS,2014,08,23359833.666666668
Australia,AUS,2014,09,23388796.75
Australia,AUS,2014,10,23417759.833333332
Australia,AUS,2014,11,23446722.916666668
Australia,AUS,2014,12,23475686.0
Australia,AUS,2015,02,23532404.166666668
Australia,AUS,2015,03,23560763.25
Australia,AUS,2015,04,23589122.333333332
Australia,AUS,2015,05,23617481.416666668
Australia,AUS,2015,06,23645840.5
Australia,AUS,2015,07,23674199.583333332
Australia,AUS,2015,08,23702558.666666668
Australia,AUS,2015,09,23730917.75
Australia,AUS,2015,10,23759276.833333332
Australia,AUS,2015,11,23787635.916666668
Australia,AUS,2015,12,23815995.0
Australia,AUS,2016,02,23878480.333333332
Australia,AUS,2016,03,23909723.0
Australia,AUS,2016,04,23940965.666666668
Australia,AUS,2016,05,23972208.333333332
Australia,AUS,2016,06,24003451.0
Australia,AUS,2016,07,24034693.666666668
Australia,AUS,2016,08,24065936.333333332
Australia,AUS,2016,09,24097179.0
Australia,AUS,2016,10,24128421.666666668
Australia,AUS,2016,11,24159664.333333332
Australia,AUS,2016,12,24190907.0
Australia,AUS,2017,02,24258122.833333332
Australia,AUS,2017,03,24291730.75
Australia,AUS,2017,04,24325338.666666668
Australia,AUS,2017,05,24358946.583333332
Australia,AUS,2017,06,24392554.5
Australia,AUS,2017,07,24426162.416666668
Australia,AUS,2017,08,24459770.333333332
Australia,AUS,2017,09,24493378.25
Australia,AUS,2017,10,24526986.166666668
Australia,AUS,2017,11,24560594.083333332
Australia,AUS,2017,12,24594202.0
Australia,AUS,2018,02,24656275.5
Australia,AUS,2018,03,24687312.25
Australia,AUS,2018,04,24718349.0
Australia,AUS,2018,05,24749385.75
Australia,AUS,2018,06,24780422.5
Australia,AUS,2018,07,24811459.25
Australia,AUS,2018,08,24842496.0
Australia,AUS,2018,09,24873532.75
Australia,AUS,2018,10,24904569.5
Australia,AUS,2018,11,24935606.25
Australia,AUS,2018,12,24966643.0
Australia,AUS,2019,02,25028905.333333332
Australia,AUS,2019,03,25060036.5
Australia,AUS,2019,04,25091167.666666668
Australia,AUS,2019,05,25122298.833333332
Australia,AUS,2019,06,25153430.0
Australia,AUS,2019,07,25184561.166666668
Australia,AUS,2019,08,25215692.333333332
Australia,AUS,2019,09,25246823.5
Australia,AUS,2019,10,25277954.666666668
Australia,AUS,2019,11,25309085.833333332
Australia,AUS,2019,12,25340217.0
Australia,AUS,2020,02,25392729.0
Australia,AUS,2020,03,25418985.0
Australia,AUS,2020,04,25445241.0
Australia,AUS,2020,05,25471497.0
Australia,AUS,2020,06,25497753.0
Australia,AUS,2020,07,25524009.0
Australia,AUS,2020,08,25550265.0
Australia,AUS,2020,09,25576521.0
Australia,AUS,2020,10,25602777.0
Australia,AUS,2020,11,25629033.0
Australia,AUS,2020,12,25655289.0
Australia,AUS,2021,02,25660754.0
Australia,AUS,2021,03,25663486.5
Australia,AUS,2021,04,25666219.0
Australia,AUS,2021,05,25668951.5
Australia,AUS,2021,06,25671684.0
Australia,AUS,2021,07,25674416.5
Australia,AUS,2021,08,25677149.0
Australia,AUS,2021,09,25679881.5
Australia,AUS,2021,10,25682614.0
Australia,AUS,2021,11,25685346.5
Australia,AUS,2021,12,25688079.0
Austria,AUT,2010,02,8346669.833333333
Austria,AUT,2010,03,8348343.25
Austria,AUT,2010,04,8350016.666666667
Austria,AUT,2010,05,8351690.083333333
Austria,AUT,2010,06,8353363.5
Austria,AUT,2010,07,8355036.916666667
Austria,AUT,2010,08,8356710.333333333
Austria,AUT,2010,09,8358383.75
Austria,AUT,2010,10,8360057.166666667
Austria,AUT,2010,11,8361730.583333333
Austria,AUT,2010,12,8363404.0
Austria,AUT,2011,02,8368110.5
Austria,AUT,2011,03,8370463.75
Austria,AUT,2011,04,8372817.0
Austria,AUT,2011,05,8375170.25
Austria,AUT,2011,06,8377523.5
Austria,AUT,2011,07,8379876.75
Austria,AUT,2011,08,8382230.0
Austria,AUT,2011,09,8384583.25
Austria,AUT,2011,10,8386936.5
Austria,AUT,2011,11,8389289.75
Austria,AUT,2011,12,8391643.0
Austria,AUT,2012,02,8398034.333333334
Austria,AUT,2012,03,8401230.0
Austria,AUT,2012,04,8404425.666666666
Austria,AUT,2012,05,8407621.333333334
Austria,AUT,2012,06,8410817.0
Austria,AUT,2012,07,8414012.666666666
Austria,AUT,2012,08,8417208.333333334
Austria,AUT,2012,09,8420404.0
Austria,AUT,2012,10,8423599.666666666
Austria,AUT,2012,11,8426795.333333334
Austria,AUT,2012,12,8429991.0
Austria,AUT,2013,02,8438296.333333334
Austria,AUT,2013,03,8442449.0
Austria,AUT,2013,04,8446601.666666666
Austria,AUT,2013,05,8450754.333333334
Austria,AUT,2013,06,8454907.0
Austria,AUT,2013,07,8459059.666666666
Austria,AUT,2013,08,8463212.333333334
Austria,AUT,2013,09,8467365.0
Austria,AUT,2013,10,8471517.666666666
Austria,AUT,2013,11,8475670.333333334
Austria,AUT,2013,12,8479823.0
Austria,AUT,2014,02,8490911.833333334
Austria,AUT,2014,03,8496456.25
Austria,AUT,2014,04,8502000.666666666
Austria,AUT,2014,05,8507545.083333334
Austria,AUT,2014,06,8513089.5
Austria,AUT,2014,07,8518633.916666666
Austria,AUT,2014,08,8524178.333333334
Austria,AUT,2014,09,8529722.75
Austria,AUT,2014,10,8535267.166666666
Austria,AUT,2014,11,8540811.583333334
Austria,AUT,2014,12,8546356.0
Austria,AUT,2015,02,8562413.166666666
Austria,AUT,2015,03,8570441.75
Austria,AUT,2015,04,8578470.333333334
Austria,AUT,2015,05,8586498.916666666
Austria,AUT,2015,06,8594527.5
Austria,AUT,2015,07,8602556.083333334
Austria,AUT,2015,08,8610584.666666666
Austria,AUT,2015,09,8618613.25
Austria,AUT,2015,10,8626641.833333334
Austria,AUT,2015,11,8634670.416666666
Austria,AUT,2015,12,8642699.0
Austria,AUT,2016,02,8658360.5
Austria,AUT,2016,03,8666191.25
Austria,AUT,2016,04,8674022.0
Austria,AUT,2016,05,8681852.75
Austria,AUT,2016,06,8689683.5
Austria,AUT,2016,07,8697514.25
Austria,AUT,2016,08,8705345.0
Austria,AUT,2016,09,8713175.75
Austria,AUT,2016,10,8721006.5
Austria,AUT,2016,11,8728837.25
Austria,AUT,2016,12,8736668.0
Austria,AUT,2017,02,8746817.666666666
Austria,AUT,2017,03,8751892.5
Austria,AUT,2017,04,8756967.333333334
Austria,AUT,2017,05,8762042.166666666
Austria,AUT,2017,06,8767117.0
Austria,AUT,2017,07,8772191.833333334
Austria,AUT,2017,08,8777266.666666666
Austria,AUT,2017,09,8782341.5
Austria,AUT,2017,10,8787416.333333334
Austria,AUT,2017,11,8792491.166666666
Austria,AUT,2017,12,8797566.0
Austria,AUT,2018,02,8804725.166666666
Austria,AUT,2018,03,8808304.75
Austria,AUT,2018,04,8811884.333333334
Austria,AUT,2018,05,8815463.916666666
Austria,AUT,2018,06,8819043.5
Austria,AUT,2018,07,8822623.083333334
Austria,AUT,2018,08,8826202.666666666
Austria,AUT,2018,09,8829782.25
Austria,AUT,2018,10,8833361.833333334
Austria,AUT,2018,11,8836941.416666666
Austria,AUT,2018,12,8840521.0
Austria,AUT,2019,02,8847087.5
Austria,AUT,2019,03,8850370.75
Austria,AUT,2019,04,8853654.0
Austria,AUT,2019,05,8856937.25
Austria,AUT,2019,06,8860220.5
Austria,AUT,2019,07,8863503.75
Austria,AUT,2019,08,8866787.0
Austria,AUT,2019,09,8870070.25
Austria,AUT,2019,10,8873353.5
Austria,AUT,2019,11,8876636.75
Austria,AUT,2019,12,8879920.0
Austria,AUT,2020,02,8886077.333333334
Austria,AUT,2020,03,8889156.0
Austria,AUT,2020,04,8892234.666666666
Austria,AUT,2020,05,8895313.333333334
Austria,AUT,2020,06,8898392.0
Austria,AUT,2020,07,8901470.666666666
Austria,AUT,2020,08,8904549.333333334
Austria,AUT,2020,09,8907628.0
Austria,AUT,2020,10,8910706.666666666
Austria,AUT,2020,11,8913785.333333334
Austria,AUT,2020,12,8916864.0
Austria,AUT,2021,02,8923352.833333334
Austria,AUT,2021,03,8926597.25
Austria,AUT,2021,04,8929841.666666666
Austria,AUT,2021,05,8933086.083333334
Austria,AUT,2021,06,8936330.5
Austria,AUT,2021,07,8939574.916666666
Austria,AUT,2021,08,8942819.333333334
Austria,AUT,2021,09,8946063.75
Austria,AUT,2021,10,8949308.166666666
Austria,AUT,2021,11,8952552.583333334
Austria,AUT,2021,12,8955797.0
Belgium,BEL,2010,02,10813008.5
Belgium,BEL,2010,03,10821266.25
Belgium,BEL,2010,04,10829524.0
Belgium,BEL,2010,05,10837781.75
Belgium,BEL,2010,06,10846039.5
Belgium,BEL,2010,07,10854297.25
Belgium,BEL,2010,08,10862555.0
Belgium,BEL,2010,09,10870812.75
Belgium,BEL,2010,10,10879070.5
Belgium,BEL,2010,11,10887328.25
Belgium,BEL,2010,12,10895586.0
Belgium,BEL,2011,02,10919365.666666666
Belgium,BEL,2011,03,10931255.5
Belgium,BEL,2011,04,10943145.333333334
Belgium,BEL,2011,05,10955035.166666666
Belgium,BEL,2011,06,10966925.0
Belgium,BEL,2011,07,10978814.833333334
Belgium,BEL,2011,08,10990704.666666666
Belgium,BEL,2011,09,11002594.5
Belgium,BEL,2011,10,11014484.333333334
Belgium,BEL,2011,11,11026374.166666666
Belgium,BEL,2011,12,11038264.0
Belgium,BEL,2012,02,11049708.666666666
Belgium,BEL,2012,03,11055431.0
Belgium,BEL,2012,04,11061153.333333334
Belgium,BEL,2012,05,11066875.666666666
Belgium,BEL,2012,06,11072598.0
Belgium,BEL,2012,07,11078320.333333334
Belgium,BEL,2012,08,11084042.666666666
Belgium,BEL,2012,09,11089765.0
Belgium,BEL,2012,10,11095487.333333334
Belgium,BEL,2012,11,11101209.666666666
Belgium,BEL,2012,12,11106932.0
Belgium,BEL,2013,02,11115677.833333334
Belgium,BEL,2013,03,11120050.75
Belgium,BEL,2013,04,11124423.666666666
Belgium,BEL,2013,05,11128796.583333334
Belgium,BEL,2013,06,11133169.5
Belgium,BEL,2013,07,11137542.416666666
Belgium,BEL,2013,08,11141915.333333334
Belgium,BEL,2013,09,11146288.25
Belgium,BEL,2013,10,11150661.166666666
Belgium,BEL,2013,11,11155034.083333334
Belgium,BEL,2013,12,11159407.0
Belgium,BEL,2014,02,11167682.0
Belgium,BEL,2014,03,11171819.5
Belgium,BEL,2014,04,11175957.0
Belgium,BEL,2014,05,11180094.5
Belgium,BEL,2014,06,11184232.0
Belgium,BEL,2014,07,11188369.5
Belgium,BEL,2014,08,11192507.0
Belgium,BEL,2014,09,11196644.5
Belgium,BEL,2014,10,11200782.0
Belgium,BEL,2014,11,11204919.5
Belgium,BEL,2014,12,11209057.0
Belgium,BEL,2015,02,11219913.5
Belgium,BEL,2015,03,11225341.75
Belgium,BEL,2015,04,11230770.0
Belgium,BEL,2015,05,11236198.25
Belgium,BEL,2015,06,11241626.5
Belgium,BEL,2015,07,11247054.75
Belgium,BEL,2015,08,11252483.0
Belgium,BEL,2015,09,11257911.25
Belgium,BEL,2015,10,11263339.5
Belgium,BEL,2015,11,11268767.75
Belgium,BEL,2015,12,11274196.0
Belgium,BEL,2016,02,11283733.666666666
Belgium,BEL,2016,03,11288502.5
Belgium,BEL,2016,04,11293271.333333334
Belgium,BEL,2016,05,11298040.166666666
Belgium,BEL,2016,06,11302809.0
Belgium,BEL,2016,07,11307577.833333334
Belgium,BEL,2016,08,11312346.666666666
Belgium,BEL,2016,09,11317115.5
Belgium,BEL,2016,10,11321884.333333334
Belgium,BEL,2016,11,11326653.166666666
Belgium,BEL,2016,12,11331422.0
Belgium,BEL,2017,02,11338711.333333334
Belgium,BEL,2017,03,11342356.0
Belgium,BEL,2017,04,11346000.666666666
Belgium,BEL,2017,05,11349645.333333334
Belgium,BEL,2017,06,11353290.0
Belgium,BEL,2017,07,11356934.666666666
Belgium,BEL,2017,08,11360579.333333334
Belgium,BEL,2017,09,11364224.0
Belgium,BEL,2017,10,11367868.666666666
Belgium,BEL,2017,11,11371513.333333334
Belgium,BEL,2017,12,11375158.0
Belgium,BEL,2018,02,11383807.333333334
Belgium,BEL,2018,03,11388132.0
Belgium,BEL,2018,04,11392456.666666666
Belgium,BEL,2018,05,11396781.333333334
Belgium,BEL,2018,06,11401106.0
Belgium,BEL,2018,07,11405430.666666666
Belgium,BEL,2018,08,11409755.333333334
Belgium,BEL,2018,09,11414080.0
Belgium,BEL,2018,10,11418404.666666666
Belgium,BEL,2018,11,11422729.333333334
Belgium,BEL,2018,12,11427054.0
Belgium,BEL,2019,02,11437375.0
Belgium,BEL,2019,03,11442535.5
Belgium,BEL,2019,04,11447696.0
Belgium,BEL,2019,05,11452856.5
Belgium,BEL,2019,06,11458017.0
Belgium,BEL,2019,07,11463177.5
Belgium,BEL,2019,08,11468338.0
Belgium,BEL,2019,09,11473498.5
Belgium,BEL,2019,10,11478659.0
Belgium,BEL,2019,11,11483819.5
Belgium,BEL,2019,12,11488980.0
Belgium,BEL,2020,02,11497250.666666666
Belgium,BEL,2020,03,11501386.0
Belgium,BEL,2020,04,11505521.333333334
Belgium,BEL,2020,05,11509656.666666666
Belgium,BEL,2020,06,11513792.0
Belgium,BEL,2020,07,11517927.333333334
Belgium,BEL,2020,08,11522062.666666666
Belgium,BEL,2020,09,11526198.0
Belgium,BEL,2020,10,11530333.333333334
Belgium,BEL,2020,11,11534468.666666666
Belgium,BEL,2020,12,11538604.0
Belgium,BEL,2021,02,11547662.0
Belgium,BEL,2021,03,11552191.0
Belgium,BEL,2021,04,11556720.0
Belgium,BEL,2021,05,11561249.0
Belgium,BEL,2021,06,11565778.0
Belgium,BEL,2021,07,11570307.0
Belgium,BEL,2021,08,11574836.0
Belgium,BEL,2021,09,11579365.0
Belgium,BEL,2021,10,11583894.0
Belgium,BEL,2021,11,11588423.0
Belgium,BEL,2021,12,11592952.0
Brazil,BRA,2010,02,194823539.5
Brazil,BRA,2010,03,194976534.75
Brazil,BRA,2010,04,195129530.0
Brazil,BRA,2010,05,195282525.25
Brazil,BRA,2010,06,195435520.5
Brazil,BRA,2010,07,195588515.75
Brazil,BRA,2010,08,195741511.0
Brazil,BRA,2010,09,195894506.25
Brazil,BRA,2010,10,196047501.5
Brazil,BRA,2010,11,196200496.75
Brazil,BRA,2010,12,196353492.0
Brazil,BRA,2011,02,196658793.66666666
Brazil,BRA,2011,03,196811444.5
Brazil,BRA,2011,04,196964095.33333334
Brazil,BRA,2011,05,197116746.16666666
Brazil,BRA,2011,06,197269397.0
Brazil,BRA,2011,07,197422047.83333334
Brazil,BRA,2011,08,197574698.66666666
Brazil,BRA,2011,09,197727349.5
Brazil,BRA,2011,10,197880000.33333334
Brazil,BRA,2011,11,198032651.16666666
Brazil,BRA,2011,12,198185302.0
Brazil,BRA,2012,02,198484036.16666666
Brazil,BRA,2012,03,198633403.25
Brazil,BRA,2012,04,198782770.33333334
Brazil,BRA,2012,05,198932137.41666666
Brazil,BRA,2012,06,199081504.5
Brazil,BRA,2012,07,199230871.58333334
Brazil,BRA,2012,08,199380238.66666666
Brazil,BRA,2012,09,199529605.75
Brazil,BRA,2012,10,199678972.83333334
Brazil,BRA,2012,11,199828339.91666666
Brazil,BRA,2012,12,199977707.0
Brazil,BRA,2013,02,200268383.66666666
Brazil,BRA,2013,03,200413722.0
Brazil,BRA,2013,04,200559060.33333334
Brazil,BRA,2013,05,200704398.66666666
Brazil,BRA,2013,06,200849737.0
Brazil,BRA,2013,07,200995075.33333334
Brazil,BRA,2013,08,201140413.66666666
Brazil,BRA,2013,09,201285752.0
Brazil,BRA,2013,10,201431090.33333334
Brazil,BRA,2013,11,201576428.66666666
Brazil,BRA,2013,12,201721767.0
Brazil,BRA,2014,02,202011414.16666666
Brazil,BRA,2014,03,202156237.75
Brazil,BRA,2014,04,202301061.33333334
Brazil,BRA,2014,05,202445884.91666666
Brazil,BRA,2014,06,202590708.5
Brazil,BRA,2014,07,202735532.08333334
Brazil,BRA,2014,08,202880355.66666666
Brazil,BRA,2014,09,203025179.25
Brazil,BRA,2014,10,203170002.83333334
Brazil,BRA,2014,11,203314826.41666666
Brazil,BRA,2014,12,203459650.0
Brazil,BRA,2015,02,203747742.5
Brazil,BRA,2015,03,203891788.75
Brazil,BRA,2015,04,204035835.0
Brazil,BRA,2015,05,204179881.25
Brazil,BRA,2015,06,204323927.5
Brazil,BRA,2015,07,204467973.75
Brazil,BRA,2015,08,204612020.0
Brazil,BRA,2015,09,204756066.25
Brazil,BRA,2015,10,204900112.5
Brazil,BRA,2015,11,205044158.75
Brazil,BRA,2015,12,205188205.0
Brazil,BRA,2016,02,205466767.16666666
Brazil,BRA,2016,03,205606048.25
Brazil,BRA,2016,04,205745329.33333334
Brazil,BRA,2016,05,205884610.41666666
Brazil,BRA,2016,06,206023891.5
Brazil,BRA,2016,07,206163172.58333334
Brazil,BRA,2016,08,206302453.66666666
Brazil,BRA,2016,09,206441734.75
Brazil,BRA,2016,10,206581015.83333334
Brazil,BRA,2016,11,206720296.91666666
Brazil,BRA,2016,12,206859578.0
Brazil,BRA,2017,02,207133808.33333334
Brazil,BRA,2017,03,207270923.5
Brazil,BRA,2017,04,207408038.66666666
Brazil,BRA,2017,05,207545153.83333334
Brazil,BRA,2017,06,207682269.0
Brazil,BRA,2017,07,207819384.16666666
Brazil,BRA,2017,08,207956499.33333334
Brazil,BRA,2017,09,208093614.5
Brazil,BRA,2017,10,208230729.66666666
Brazil,BRA,2017,11,208367844.83333334
Brazil,BRA,2017,12,208504960.0
Brazil,BRA,2018,02,208781898.66666666
Brazil,BRA,2018,03,208920368.0
Brazil,BRA,2018,04,209058837.33333334
Brazil,BRA,2018,05,209197306.66666666
Brazil,BRA,2018,06,209335776.0
Brazil,BRA,2018,07,209474245.33333334
Brazil,BRA,2018,08,209612714.66666666
Brazil,BRA,2018,09,209751184.0
Brazil,BRA,2018,10,209889653.33333334
Brazil,BRA,2018,11,210028122.66666666
Brazil,BRA,2018,12,210166592.0
Brazil,BRA,2019,02,210435973.0
Brazil,BRA,2019,03,210570663.5
Brazil,BRA,2019,04,210705354.0
Brazil,BRA,2019,05,210840044.5
Brazil,BRA,2019,06,210974735.0
Brazil,BRA,2019,07,211109425.5
Brazil,BRA,2019,08,211244116.0
Brazil,BRA,2019,09,211378806.5
Brazil,BRA,2019,10,211513497.0
Brazil,BRA,2019,11,211648187.5
Brazil,BRA,2019,12,211782878.0
Brazil,BRA,2020,02,212018449.0
Brazil,BRA,2020,03,212136234.5
Brazil,BRA,2020,04,212254020.0
Brazil,BRA,2020,05,212371805.5
Brazil,BRA,2020,06,212489591.0
Brazil,BRA,2020,07,212607376.5
Brazil,BRA,2020,08,212725162.0
Brazil,BRA,2020,09,212842947.5
Brazil,BRA,2020,10,212960733.0
Brazil,BRA,2020,11,213078518.5
Brazil,BRA,2020,12,213196304.0
Brazil,BRA,2021,02,213384623.83333334
Brazil,BRA,2021,03,213478783.75
Brazil,BRA,2021,04,213572943.66666666
Brazil,BRA,2021,05,213667103.58333334
Brazil,BRA,2021,06,213761263.5
Brazil,BRA,2021,07,213855423.41666666
Brazil,BRA,2021,08,213949583.33333334
Brazil,BRA,2021,09,214043743.25
Brazil,BRA,2021,10,214137903.16666666
Brazil,BRA,2021,11,214232063.08333334
Brazil,BRA,2021,12,214326223.0
Bulgaria,BGR,2010,02,7436302.333333333
Bulgaria,BGR,2010,03,7432232.0
Bulgaria,BGR,2010,04,7428161.666666667
Bulgaria,BGR,2010,05,7424091.333333333
Bulgaria,BGR,2010,06,7420021.0
Bulgaria,BGR,2010,07,7415950.666666667
Bulgaria,BGR,2010,08,7411880.333333333
Bulgaria,BGR,2010,09,7407810.0
